"","X_SynCom_A_T42_repeat_L1","X_SynCom_B_T42_repeat_L1","X_SynCom_C_T42_repeat_L1","X_SynCom_A_T53_repeat_L1","X_SynCom_B_T53_repeat_L1","X_SynCom_C_T53_repeat_L1","X_SynCom_A_T71_repeat_L1","X_SynCom_B_T71_repeat_L1","X_SynCom_C_T71_repeat_L1","X_R12_A_T77_repeat_L1","X_R12_B_T77_repeat_L1","X_R12_C_T77_repeat_L1","X_R12_A_T95_repeat_L1","X_R12_B_T95_repeat_L1","X_R12_C_T95_repeat_L1","X_SynCom_A_T95_repeat_L1","X_SynCom_B_T95_repeat_L1","X_SynCom_C_T95_repeat_L1","X_R12_A_T119_repeat_L1","X_R12_B_T119_repeat_L1","X_R12_C_T119_repeat_L1","X_R12_A_T216_repeat_L1","X_R12_B_T216_repeat_L1","X_R12_C_T216_repeat_L1"
"FW510-R12_contig_1_2842",3.78249802923709,4.05904476329715,4.15322427656259,4.20562219010135,3.69508879962737,7.15466782171565,3.72245040385807,4.35723600504837,4.31570255493296,3.14915207287197,4.34528191547838,3.92066304620638,3.65063331624597,3.37532213747479,3.71426331303806,4.02741067919377,3.7075340125672,3.94121111227765,3.32502254188201,3.73228399952684,3.77582415020583,4.2879265293943,4.38447066982579,4.4153179283654
"FW510-R12_contig_1_2843",8.45133589757781,8.70933905238906,8.72658635983215,8.62249127092806,8.48157416093152,9.08841700908792,8.80532914775821,8.91802686219995,8.77090005963022,8.23077323097504,8.17788433565118,8.33084589379121,8.59723376850613,8.57554129150693,8.5504274154019,8.77653484435577,8.60984057096566,8.44818450355583,8.85877884862391,8.76823793939015,8.7392608108704,9.30764514772026,9.29493439934959,9.28297483803794
"FW510-R12_contig_1_2844",7.08501938547112,7.41171961958597,6.7149893197541,7.05038001600893,6.1563668367643,7.15466782171565,7.22506260423794,7.15865286286992,7.43825280720339,6.64928340901704,6.79850419274885,6.74232046617403,7.23736674463126,7.17377676514221,7.34624705838487,7.192792500153,7.11360189226912,7.26403498165118,7.12861666159805,7.16608985697249,7.10401304131064,7.11326849753651,7.53763227243661,7.45501344175486
"FW510-R12_contig_1_2845",4.93640228688786,4.57540067437596,4.99142437292032,5.34249053050901,6.26799186676075,2.1197029013369,3.81008608608005,4.94012133896778,4.86114133316303,3.78506477358592,4.28739218589957,3.65305668366239,4.01590583671994,4.3877795978155,4.36607533794824,4.38888982241403,4.92465827386396,4.89622590544243,4.30675421902809,4.6581771287671,4.93957213880197,4.41287407646665,4.14057958257603,4.64833104699693
"FW510-R12_contig_1_2846",5.82448764749305,6.07947347348858,5.61339810539167,4.81969499687315,6.1563668367643,2.1197029013369,4.99339953695489,4.72005857581243,5.0693800735551,4.53044491569919,4.83743628746258,5.13342371766616,4.7597322846871,4.88367852335822,5.25903167080372,5.49571103914052,4.82726283514817,5.35089067653313,5.11536229243402,5.15480859235412,5.15217726749039,4.52706034577862,4.76879344260665,4.593747040434
"FW510-R12_contig_1_2847",10.9106331775299,10.8163847402398,11.0224361768573,10.539724200723,10.8171190262767,10.8793082190423,10.7628682043893,10.6584537007096,10.7391066586647,9.68242529704916,9.42436725788256,9.62592842578896,10.3966901675735,10.3368488343112,10.5688329654822,10.8292864276549,10.7724570209469,10.6529596446547,10.4104835437611,10.3594513741571,10.5590941854229,10.3822550170853,9.85297436369749,9.77103842424167
"FW510-R12_contig_1_2848",12.2517034115151,12.1566237306451,12.3513080913643,11.6194890090944,11.788213790655,11.8236374713131,12.0392047655935,11.9632661846147,11.8366653334662,11.0450701186463,10.8652853524269,11.0523018653998,11.8360554585221,11.7373978946933,11.8698404555078,12.0584639949936,12.1204051869088,11.9462320196723,11.8155887553805,11.6831834380431,11.5809806177707,11.5823162148356,11.2924116006653,11.2168350927141
"FW510-R12_contig_1_2849",12.2555095037741,12.0767335106911,12.3955161708697,11.5381330111497,11.7670670436806,10.8793082190423,11.6808594119371,11.6296873619465,11.5866507795954,11.0028492618274,10.8388391900065,10.8595271476978,11.6907492936264,11.6060795204663,11.6638281644037,11.7466558093999,11.8076341275711,11.7208762455158,11.6868323941183,11.6090184370018,11.718180821936,11.6222382688448,11.4827134730202,11.2783810046394
"FW510-R12_contig_1_285",9.53091555033359,9.41042861164851,9.8157993060081,10.1812267793323,11.0873623925758,10.8793082190423,12.5340737917714,12.0954591873132,12.4187376031532,10.3365651104008,9.83365667339898,10.0586977483216,10.8064453315038,10.5330466837775,11.2887384891606,13.1795158438678,12.9604268337907,12.9187560993623,11.3660292078905,11.2564944397974,11.2848647568195,11.5157176507969,11.8275872950837,11.4574966055928
"FW510-R12_contig_1_2850",6.92196165161554,7.03921086679735,6.97048476309531,6.95945306390469,6.80023542465031,7.15466782171565,6.57512302463657,7.14429181351375,7.04946848879644,6.97506792681554,6.96623782449995,7.0748496527101,7.04848347290269,6.95662865452602,7.08645830779524,6.92730267493318,6.85995410457567,6.89620358954805,7.27063793625379,7.23982129942106,7.10680277439284,6.94549916607393,7.04250560342874,6.73927636550953
"FW510-R12_contig_1_2851",8.52887281988468,8.48926563222386,8.57463222874856,8.79439855276854,8.6553342523619,8.11100537947656,8.83612188193295,8.93062350115401,8.83172495994227,8.55687201972814,8.84485096672756,8.7001817966684,8.73495763346337,8.77631885768294,8.85718137356367,9.03242329258319,8.97767241761994,8.98937574443551,8.92348253949733,9.00427864852681,8.97259825892469,9.41493935867544,9.39409179925762,9.30782917286031
"FW510-R12_contig_1_2852",11.217179475253,11.1629505816439,10.8438393200679,11.9262033555173,11.4856996975816,11.6541443083448,11.806969344621,11.9123142446144,11.8257136935801,11.4123752147726,11.2503649610711,11.2176710602872,11.4413256870656,11.4077109407029,11.3236568722108,11.9378316275651,11.7600285904307,11.6927525797513,11.7105476806286,11.663073140408,11.4903796887675,12.2223951655114,11.9353920181053,12.3021218647983
"FW510-R12_contig_1_2853",9.04656825013432,9.12872266975827,8.87449820140269,9.57383160391981,8.9995749975425,8.68096761750521,9.45991430743495,9.53344793080927,9.44468180125991,8.25278082028731,8.56344333004646,8.47206317896978,9.23678086104042,9.21542327386004,9.35204018903912,9.54904641337741,9.49648611503268,9.35397686860788,9.76497382578682,9.5966412794459,9.62218800526685,10.8513664454127,10.7590887290538,10.9117059935927
"FW510-R12_contig_1_2854",8.5162360245061,8.41419107072508,7.98985831326502,8.65662463532449,8.48157416093152,9.08841700908792,8.53200310041009,8.82212868620159,8.62488354209541,7.17747152258642,7.7220705242369,7.56620440134538,8.50780990177125,8.52151462350893,8.26902126966819,8.65305064520606,8.710123792492,8.38991813025212,8.70752763213486,8.81116466844941,8.4607510029363,9.56547226364817,9.71164641609092,9.64991320742671
"FW510-R12_contig_1_2855",12.5061058088762,12.192163159776,12.292124591395,13.4577448454626,12.9507091521362,13.0890955306388,13.3643302891278,13.0458743286729,13.0529101457267,14.485432705999,14.4187994469162,14.4375967859222,13.987365422911,13.8796230097361,13.8804823533048,13.7655282725406,14.0485126421865,13.9939481948591,13.1864985787762,13.0071154653351,13.0092326229385,11.4888704921323,10.5934269144237,11.2320637566667
"FW510-R12_contig_1_2856",9.07269261986144,8.35520389030196,8.65564252132748,9.45695260334761,8.98336606662171,7.15466782171565,9.01030997803702,8.64999620413337,9.10245365249385,9.38256248203196,9.61784191555863,9.49965928295376,9.35653671132435,9.17115181382929,9.35527760707512,9.25176286421666,9.37533407174305,9.55861285583575,8.65528645318078,8.93499368791668,9.15466083111269,6.82169754079545,6.74333458034898,6.99563548926893
"FW510-R12_contig_1_2857",11.783022624902,11.5600330482817,11.7985141172691,12.2219698665953,11.5113600544218,10.7729038037434,11.8820949137775,11.6148050076254,11.5583498658464,12.1881281202216,12.2987189643465,12.3566726722353,12.0929326198664,11.9963284186828,12.1725805888538,11.983868216818,12.1646473910278,12.2824700398917,11.7379579072014,11.6479311426239,11.5371016947169,10.0733221380368,9.84090383440522,10.0169438831146
"FW510-R12_contig_1_2858",10.770034877811,10.6132396686474,10.6657677898253,10.6209934745663,10.2604901983242,10.0769219749278,10.0586755941834,10.0564329735098,10.0939936073862,10.9920981174105,10.9070737396934,10.9766008322319,10.7846485025908,10.6958542915398,10.732134252478,10.2612256419969,10.2350612415486,10.2897009969374,10.3136090830512,10.2257859585478,10.2736840213929,9.78551098014621,9.63682372788542,9.68511885338738
"FW510-R12_contig_1_2859",8.73378092992706,8.70933905238906,8.83223136371777,8.68525234687335,7.81951999454077,7.15466782171565,7.68172721840024,7.65023943704583,7.90598080162946,8.55687201972814,8.83646397974731,8.92935704708805,8.60167349931358,8.47074106734565,8.69031448605513,7.68030647509215,7.64807190507592,7.94001478697632,8.08416510691385,8.11299783017562,8.10554453577259,7.11326849753651,6.98216955805756,7.02594292964172
"FW510-R12_contig_1_286",5.64917178300637,5.55476066699402,5.39636386624718,6.24477106873673,5.20041647760686,2.1197029013369,6.34356032758263,6.58731592357437,6.4434192535538,6.90445611649649,6.44131214747986,6.23693772551262,6.13312024470597,6.17791347980157,6.04497285117476,6.937677704893,6.68035722999747,6.31365066403673,6.2079869279021,6.29324428667783,5.94455846753088,8.06834543188309,8.02125404446816,7.84303926336127
"FW510-R12_contig_1_2860",10.1373133092314,10.1868338070734,10.2341473095133,10.5199957204802,10.2264651455447,9.08841700908792,10.5706349447631,10.6368376205432,10.5834500710195,10.2527922289167,10.4600068377731,10.3770286250363,10.4090901635852,10.2590301385774,10.4291180931487,10.6160108557906,10.7401071874655,10.6783895029653,10.5904258745996,10.5125681848662,10.5661990944002,9.79650033456736,9.71825990870796,9.74549236513212
"FW510-R12_contig_1_2861",11.5641847206566,11.7889688505293,11.6174959435696,12.150632722239,11.788213790655,12.1972428372085,12.6011083650782,12.4891141561697,12.4581331999708,12.3088241074622,12.4077598734652,12.4049871888904,12.5743813199433,12.502608847196,12.5646504723434,12.5881888050012,12.8491843199388,12.8180084449941,12.596635239772,12.5307342078236,12.309823963939,12.0480162201562,11.9073067905655,11.9704089162147
"FW510-R12_contig_1_2862",9.15650725222872,9.07490382829759,9.00389138182653,9.0723989206762,9.0626485317707,7.15466782171565,9.27347639553184,9.32343909579761,9.27212127400047,9.05955856587579,9.00523683842219,8.94971877901378,9.07218935366453,9.02470367891987,8.93281004598622,9.22451514881921,9.16722986579846,9.02809110987274,9.14032928007174,9.14897872088696,9.16739889008315,9.22464426412932,9.10006215369074,9.17679325943418
"FW510-R12_contig_1_2863",7.59830382476372,7.39228087933236,7.3461078804904,7.02070468172705,7.4928998077059,8.68096761750521,6.73475434469638,7.0549809439488,6.97520864741988,6.59509043973166,6.97500697018561,7.11550745580283,6.89398975457398,6.89946012233417,6.89930456844911,6.87427486839598,6.53677927316623,6.78418463181242,6.86549553904989,7.04789136135155,7.27247903131272,7.00362216937466,6.99966803829862,6.61177608607998
"FW510-R12_contig_1_2864",8.19799315401415,7.89861696633628,7.98021097798266,7.78276041082805,8.14514157282485,8.11100537947656,7.11337497892627,7.43123589694342,7.52752089756326,7.17285874997062,7.67713577510115,7.45024825404576,7.36567185424645,7.53263558310411,7.15499986218424,6.75024030885034,7.27598306709725,7.00012787506072,7.35455132100133,7.46555245080138,7.53102198272001,6.79998710623597,6.76397038041817,6.75142588865161
"FW510-R12_contig_1_2865",8.91797896749158,8.97396822818522,8.48879966190224,9.0831949700327,8.63472503091801,2.1197029013369,9.05328023286998,8.88388790799994,8.71121076568971,8.46748459776777,8.56344333004646,8.57177481011789,8.98226956577501,9.04758163540428,9.06622167455642,8.79660006284672,8.96932325214675,8.89976116052219,9.37317879860085,9.18112545572862,9.02658196674348,8.87665793450626,8.60746555593635,8.75691389949081
"FW510-R12_contig_1_2866",10.5629459085179,10.504355589795,10.4917224516017,10.4810715976959,9.95447058265598,10.6580221642943,10.3553460819002,10.3485060178736,10.3255728548487,10.1823144239917,10.3071263947726,10.3329281818152,10.4951175778475,10.4446444261043,10.5249465570742,10.3569835282017,10.4118139293671,10.4449124946993,10.8830678847709,10.6192435027942,10.568475404121,10.0355579691451,9.8850691549185,9.88415461417517
"FW510-R12_contig_1_2867",10.8439433525745,10.6908219061774,10.632290192371,10.4892114824538,10.5071622089893,10.6580221642943,10.1973960989982,10.3702448178358,10.5293956827667,10.7276099548624,10.7421020783414,10.8127446888682,10.8768110518752,10.8338500557263,10.8461111200805,10.5218730542393,10.7515123267145,10.9884857959321,10.8867462100102,10.7607865573564,10.8535138138782,9.7660758452405,9.57549714427276,9.54232268765406
"FW510-R12_contig_1_2868",11.4739567009884,11.283839674071,11.329219970483,11.3401012147622,10.7226421994796,11.240401163474,11.1916031612209,11.303106940433,11.3799878463874,11.0529291720311,11.1874617458108,11.0402214143899,11.3320280701888,11.2565039817276,11.3316911573665,11.4653024450312,11.6859633213144,11.6631916141289,11.7715041964338,11.651478516951,11.5106453331801,11.7478562879478,11.6727700731152,11.6926820317447
"FW510-R12_contig_1_2869",10.3301187253222,10.2980106452322,10.3340732593069,10.2985803526402,10.1845466402811,9.40576349625112,10.4456592633653,10.4246853050499,10.3912258631742,10.2224506320743,10.2518905501698,10.3042255647747,10.5037412820521,10.4405565377877,10.5003006932292,10.7043804145413,10.6977803459496,10.8808037218732,10.8769164246738,10.6168260835466,10.6886769126695,10.9314377674759,10.771224348403,10.869898016855
"FW510-R12_contig_1_287",5.0832290596894,4.83422142822399,4.82529988912832,5.24203032055246,5.75723094873415,2.1197029013369,5.57408638413733,5.58154784194116,5.8339549743346,5.79290945309503,5.30127924938426,5.03352457415188,5.30537694278004,5.31336282766609,4.99804379832311,5.88892159708377,5.2942159010755,5.27845462897428,5.6232010592786,5.31537968958714,5.66147420151218,7.13075769623106,7.18695416180593,7.13191100272885
"FW510-R12_contig_1_2870",10.810699611523,10.8290828849565,10.6984861175121,10.8255610060987,10.280526583425,9.40576349625112,10.8226324105997,10.8081666282221,10.8914050814871,10.9082846989924,10.9119281502534,10.9453973576161,11.2285520942911,11.0603037922987,11.1913424665686,11.0150555816046,11.2552662647688,11.3845063848505,11.4791801467689,11.2655616755889,11.0633594100878,11.1345379169073,11.1198394676861,11.2471333479518
"FW510-R12_contig_1_2871",12.6226764719092,12.567190257736,12.5407857201202,12.6252119992024,12.4632047509401,12.3895543764255,12.7219099534682,12.7737974491638,12.830575697407,12.5361999057221,12.4886386278382,12.5255553231124,12.8109294633231,12.7231822423488,12.8206514049082,12.8891268091192,13.1724025142921,13.1818579797895,13.2352804556356,12.9534537584645,12.7818716265755,13.3197156227353,13.1885084959964,13.3051298245803
"FW510-R12_contig_1_2872",14.0055407719194,13.953032812237,13.8886914630592,14.0951224861462,13.7614008755066,13.886295495283,14.339091860159,14.2961282560197,14.2887523425557,13.5894866771202,13.6969235292881,13.7428487388494,14.2392820970911,14.1324456203245,14.2932915839168,14.5659891707459,14.576873854276,14.5672579910972,14.6404631465224,14.4548143283851,14.3897862173306,14.5895369896555,14.4330287412574,14.5835703619315
"FW510-R12_contig_1_2873",7.75714783334734,8.06739219736422,8.20391644785119,8.35784805651528,8.23003475479574,7.15466782171565,8.23058670738329,8.33954209876438,8.2269392102465,7.6352208425804,7.76311960572584,7.84280364854961,8.04943590964245,8.08949606636683,8.15659336298002,8.26169989312813,8.09451489567848,8.29331777541829,8.52915296206164,8.59095839704665,8.1331524019262,8.89722376862862,8.88883038275196,8.83023114752183
"FW510-R12_contig_1_2874",7.99435392461949,7.88477764336981,7.98021097798266,8.42728699953448,8.61381705780707,8.11100537947656,8.13474859503919,8.15144213964891,7.97106103235725,8.13448841407518,8.23734737962425,8.25286891841099,8.2063586370075,8.13293840544402,8.26213775165087,8.12780540616555,8.05822789068248,8.24247751166351,8.37004738284781,8.34939235941015,8.37316969706449,8.37371482088218,8.22821546342495,8.39264539777509
