"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"FW510-R12_contig_1_3145",256.340340503917,-0.779066619790802,0.152934976225093,2.01762511179023e-07,4.39586647659273e-07
"FW510-R12_contig_1_3146",446.044006086885,-1.57436320082867,0.131242320165873,8.02976040341547e-34,5.32368968570678e-33
"FW510-R12_contig_1_3147",35.1478689409703,1.1304653383768,0.346719524843716,0.000366409265214307,0.000614992805928327
"FW510-R12_contig_1_3148",61.8543689131961,1.11078890263681,0.29249537560179,5.17080108569937e-05,9.38639292276813e-05
"FW510-R12_contig_1_3149",25.4219720622262,0.885905864103473,0.372783414872519,0.0079023345376896,0.0115171368290505
"FW510-R12_contig_1_315",159.863967968356,-0.601312226301626,0.217084484073432,0.00391673131730683,0.00591656824873174
"FW510-R12_contig_1_3150",29.9465585364892,1.25967480348475,0.389439938153176,0.000340730944618011,0.000575151445516468
"FW510-R12_contig_1_3151",25.80526662343,0.90680926881891,0.399244514572491,0.0101045638292008,0.0144802008445243
"FW510-R12_contig_1_3152",54.1146463868124,1.09809242595743,0.267629724006619,1.50838236156862e-05,2.84499656632939e-05
"FW510-R12_contig_1_3153",484.923224933351,1.56419018200973,0.141919336026695,6.5806261764728e-29,3.744249930838e-28
"FW510-R12_contig_1_3154",529.404412359674,1.35955011758762,0.190664215707742,2.72944996906969e-13,8.29167293442936e-13
"FW510-R12_contig_1_3155",2623.19509564061,-0.570605761397534,0.131242834259996,1.01079115019898e-05,1.92846335342568e-05
"FW510-R12_contig_1_3156",8060.84074471987,-0.160303565929524,0.144008566009061,0.256174514058919,0.297762289726903
"FW510-R12_contig_1_3157",401.065229902026,0.909555614822842,0.146148433139428,2.35263138707288e-10,6.10258323434662e-10
"FW510-R12_contig_1_3158",35.8952675528613,0.372657219082185,0.305834056028189,0.187255114887321,0.223799783600981
"FW510-R12_contig_1_3159",43.3755666283878,-0.298006190819794,0.278061568662478,0.251987240954073,0.293426497023908
"FW510-R12_contig_1_316",2437.35726498145,0.673317212020393,0.0867863799235535,5.79550007771584e-15,1.91624603427995e-14
"FW510-R12_contig_1_3160",7.08270090845188,-0.60050618133237,0.645540985141506,0.18194993209008,0.217932567913864
"FW510-R12_contig_1_3161",962.6428128842,-0.558296719920046,0.108642139733967,2.07068330503592e-07,4.49874342413895e-07
"FW510-R12_contig_1_3162",388.698360794999,-0.970215876909358,0.13444258992666,2.37510916543981e-13,7.25528985350845e-13
"FW510-R12_contig_1_3163",346.357228771481,-0.318585485461363,0.139848272048463,0.0205750462988754,0.0283864893779614
"FW510-R12_contig_1_3164",961.544059753575,-1.32552304348535,0.143919086700267,9.34929492952108e-21,3.91025885651631e-20
"FW510-R12_contig_1_3165",5141.69561965815,0.686461200943798,0.0917387804166891,4.85030104843838e-14,1.54407930897394e-13
"FW510-R12_contig_1_3166",3659.99290649391,-1.02060095872861,0.108540907989897,2.17933851331436e-21,9.29658023619815e-21
"FW510-R12_contig_1_3167",4201.33808580463,0.0268780422592466,0.0877157749433276,0.759590328335833,0.78845107646177
"FW510-R12_contig_1_3168",178.235050713078,-0.389673399897788,0.181107167856223,0.026874526074611,0.036592673891623
"FW510-R12_contig_1_3169",1662.43313636901,0.0345865970528776,0.129118804528709,0.787260971375787,0.814101815232089
"FW510-R12_contig_1_317",2827.65871110402,0.247059568072234,0.0915673762919524,0.00663509029417594,0.00975882696188077
"FW510-R12_contig_1_3170",199.348846221613,-0.93739150338151,0.169525153766927,1.47750423644634e-08,3.4703331212142e-08
